recommendation_id,job_id,action_type,current_region,proposed_region,current_time,proposed_time,est_carbon_delta_kg,est_cost_delta_usd,confidence,rationale,status,risk_level
85ff8ee4,52aa8488,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 19:38:00,2025-01-02 03:38:00,-0.047569,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 47.6 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
42b58899,85b70d63,region_shift+time_shift,eu-west-1,us-west-2,2025-01-01 21:08:00,2025-01-02 01:08:00,-0.014785,-0.0044,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 14.8 gCO₂e (cost delta: $-0.0044, confidence: 95%).",verified,low
4c9453ef,b8b22b64,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 18:03:00,2025-01-02 02:03:00,-0.009455,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 9.5 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
8e9fddd8,bfa0d87a,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 22:13:00,2025-01-02 02:13:00,-0.012558,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 12.6 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
f4c16fc3,e0b43b59,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 18:38:00,2025-01-02 02:38:00,-0.022425,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 22.4 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
7fc44937,ef11593c,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 16:19:00,2025-01-02 04:19:00,-0.007656,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 7.7 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
bad56596,7b9b4e9c,region_shift+time_shift,eu-west-1,us-west-2,2025-01-01 19:48:00,2025-01-02 03:48:00,-0.052676,-0.1019,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 52.7 gCO₂e (cost delta: $-0.1019, confidence: 95%).",verified,low
43a654c0,d4eacf00,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 19:20:00,2025-01-02 03:20:00,-0.011247,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 11.2 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
7824aaf7,82677585,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 17:36:00,2025-01-02 01:36:00,-0.006588,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 6.6 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
698d6afe,fba535f2,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 20:14:00,2025-01-02 04:14:00,-0.008044,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 8.0 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
c21201de,02a69d57,region_shift,eu-west-1,us-west-2,2025-01-01 13:20:00,2025-01-01 13:20:00,-0.018415,-0.0217,0.95,"Shifting region shift from eu-west-1 to us-west-2 saves 18.4 gCO₂e (cost delta: $-0.0217, confidence: 95%).",verified,low
f6e4968e,568f6c28,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 18:37:00,2025-01-02 02:37:00,-0.017854,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 17.9 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
0b68aacb,3bd157b9,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 16:26:00,2025-01-02 04:26:00,-0.012331,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 12.3 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
379d1504,ea0bbd31,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 16:32:00,2025-01-02 04:32:00,-0.015923,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 15.9 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
30bb4663,7683cd5a,region_shift+time_shift,eu-west-1,us-west-2,2025-01-01 21:31:00,2025-01-02 01:31:00,-0.016302,-0.01,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 16.3 gCO₂e (cost delta: $-0.0100, confidence: 95%).",verified,low
01e03d77,53c75fad,region_shift+time_shift,us-east-1,us-west-2,2025-01-01 20:47:00,2025-01-02 04:47:00,-0.010774,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 10.8 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
e89497fc,3332a82d,time_shift,eu-west-1,eu-west-1,2025-01-02 07:25:00,2025-01-03 07:25:00,-0.000432,0.0,0.772,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low
64b22402,9dd0a04d,time_shift,eu-west-1,eu-west-1,2025-01-02 20:11:00,2025-01-03 00:11:00,-0.00016,0.0,0.702,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
34338f17,470ec3e6,time_shift,eu-west-1,eu-west-1,2025-01-02 11:02:00,2025-01-03 07:02:00,-3.9e-05,0.0,0.773,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low
0d6ac8f2,519219d6,time_shift,us-east-1,us-east-1,2025-01-02 01:53:00,2025-01-02 05:53:00,-0.000291,0.0,0.821,"Shifting time shift from us-east-1 to us-east-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
5201a57b,9e6d51f5,time_shift,eu-west-1,eu-west-1,2025-01-02 20:32:00,2025-01-03 04:32:00,-0.00201,0.0,0.828,"Shifting time shift from eu-west-1 to eu-west-1 saves 2.0 gCO₂e (cost delta: $+0.0000, confidence: 83%).",verified,low
835e7730,e66736b0,time_shift,eu-west-1,eu-west-1,2025-01-02 00:54:00,2025-01-02 04:54:00,-0.00193,0.0,0.837,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.9 gCO₂e (cost delta: $+0.0000, confidence: 84%).",verified,low
5e6537a9,66db9ad2,time_shift,eu-west-1,eu-west-1,2025-01-02 01:15:00,2025-01-02 05:15:00,-0.000585,0.0,0.833,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 83%).",verified,low
bee1fef0,f0edc3ec,time_shift,eu-west-1,eu-west-1,2025-01-02 20:21:00,2025-01-03 00:21:00,-0.000707,0.0,0.702,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
0c8d1a28,57481384,time_shift,eu-west-1,eu-west-1,2025-01-02 15:50:00,2025-01-03 07:50:00,-0.001556,0.0,0.869,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.6 gCO₂e (cost delta: $+0.0000, confidence: 87%).",verified,low
71c015fd,ea8ca9cd,time_shift,eu-west-1,eu-west-1,2025-01-02 19:31:00,2025-01-03 07:31:00,-0.000175,0.0,0.857,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 86%).",verified,low
74622cf2,ab660146,time_shift,eu-west-1,eu-west-1,2025-01-02 19:24:00,2025-01-02 23:24:00,-0.001245,0.0,0.751,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.2 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
079a277c,1f65b5d9,time_shift,eu-west-1,eu-west-1,2025-01-02 17:34:00,2025-01-02 21:34:00,-6.3e-05,0.0,0.69,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
7ceff38c,550fe2b3,time_shift,eu-west-1,eu-west-1,2025-01-02 17:37:00,2025-01-02 21:37:00,-0.000214,0.0,0.689,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
2e9ffe0f,714621ea,time_shift,eu-west-1,eu-west-1,2025-01-02 17:20:00,2025-01-02 21:20:00,-0.00015,0.0,0.688,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
44641696,55ab796f,time_shift,eu-west-1,eu-west-1,2025-01-02 21:57:00,2025-01-03 01:57:00,-0.000374,0.0,0.657,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
840b8950,3e188812,time_shift,eu-west-1,eu-west-1,2025-01-02 18:00:00,2025-01-03 06:00:00,-0.001443,0.0,0.82,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.4 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
15e27f63,81fdaedb,time_shift,eu-west-1,eu-west-1,2025-01-02 21:55:00,2025-01-03 01:55:00,-0.000146,0.0,0.657,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
7d938e42,ca4fdb53,time_shift,us-east-1,us-east-1,2025-01-02 01:23:00,2025-01-02 05:23:00,-0.000133,0.0,0.82,"Shifting time shift from us-east-1 to us-east-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
82cb886e,04071da5,time_shift,eu-west-1,eu-west-1,2025-01-02 22:59:00,2025-01-03 02:59:00,-0.000493,0.0,0.777,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low
44480267,ddd9a9d2,time_shift,eu-west-1,eu-west-1,2025-01-02 18:24:00,2025-01-03 06:24:00,-0.000294,0.0,0.821,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
69c7892e,270e07f8,time_shift,eu-west-1,eu-west-1,2025-01-02 17:46:00,2025-01-02 21:46:00,-0.000457,0.0,0.689,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
50d30fae,1465fba8,time_shift,eu-west-1,eu-west-1,2025-01-02 21:01:00,2025-01-03 01:01:00,-0.000144,0.0,0.657,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
d3fae5c5,48886c6f,time_shift,eu-west-1,eu-west-1,2025-01-02 21:02:00,2025-01-03 01:02:00,-0.000515,0.0,0.657,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.5 gCO₂e (cost delta: $+0.0000, confidence: 66%).",verified,low
caa84961,6e5782e4,time_shift,eu-west-1,eu-west-1,2025-01-02 20:20:00,2025-01-03 00:20:00,-0.000263,0.0,0.702,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
a19f3237,25454546,time_shift,eu-west-1,eu-west-1,2025-01-02 23:51:00,2025-01-03 03:51:00,-1.9e-05,0.0,0.641,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 64%).",verified,low
e5e5e963,d018d005,time_shift,us-east-1,us-east-1,2025-01-02 01:27:00,2025-01-02 05:27:00,-0.000135,0.0,0.821,"Shifting time shift from us-east-1 to us-east-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
6c5f5f7f,26b339c8,time_shift,eu-west-1,eu-west-1,2025-01-02 19:28:00,2025-01-02 23:28:00,-0.000103,0.0,0.751,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
9707e1e0,bbb2a93f,time_shift,us-east-1,us-east-1,2025-01-02 01:36:00,2025-01-02 05:36:00,-0.00016,0.0,0.82,"Shifting time shift from us-east-1 to us-east-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
86297b8c,711a5cbe,time_shift,eu-west-1,eu-west-1,2025-01-02 07:05:00,2025-01-03 07:05:00,-0.000787,0.0,0.771,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.8 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low
988dc6b3,eba70129,time_shift,eu-west-1,eu-west-1,2025-01-02 22:27:00,2025-01-03 06:27:00,-0.000139,0.0,0.815,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
aa2c91fc,8551684a,time_shift,eu-west-1,eu-west-1,2025-01-02 22:29:00,2025-01-03 02:29:00,-5.7e-05,0.0,0.777,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low
da460c6d,03311f7d,time_shift,us-east-1,us-east-1,2025-01-02 01:45:00,2025-01-02 05:45:00,-0.000291,0.0,0.821,"Shifting time shift from us-east-1 to us-east-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
7f5c2529,fefbbb75,time_shift,eu-west-1,eu-west-1,2025-01-02 17:22:00,2025-01-02 21:22:00,-0.000563,0.0,0.688,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
ded6e5b3,b5134701,time_shift,eu-west-1,eu-west-1,2025-01-02 17:00:00,2025-01-02 21:00:00,-0.00036,0.0,0.689,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
ed5d32cc,e2d268c8,time_shift,eu-west-1,eu-west-1,2025-01-02 22:53:00,2025-01-03 02:53:00,-0.001643,0.0,0.777,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.6 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low
3ef0b18d,530262e0,time_shift,eu-west-1,eu-west-1,2025-01-02 22:26:00,2025-01-03 02:26:00,-0.003882,0.0,0.777,"Shifting time shift from eu-west-1 to eu-west-1 saves 3.9 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low
e4dc2d59,b932146d,time_shift,eu-west-1,eu-west-1,2025-01-02 19:10:00,2025-01-02 23:10:00,-5.2e-05,0.0,0.752,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
34e879ac,34f11b7c,time_shift,eu-west-1,eu-west-1,2025-01-02 19:35:00,2025-01-02 23:35:00,-0.000192,0.0,0.751,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
b91e6cc4,ce365c33,time_shift,us-east-1,us-east-1,2025-01-02 01:26:00,2025-01-02 05:26:00,-0.000166,0.0,0.821,"Shifting time shift from us-east-1 to us-east-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
61be874a,72966f0d,time_shift,eu-west-1,eu-west-1,2025-01-02 17:59:00,2025-01-02 21:59:00,-0.000615,0.0,0.689,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.6 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
3cf09af2,04b2b9ee,time_shift,eu-west-1,eu-west-1,2025-01-02 19:21:00,2025-01-02 23:21:00,-0.001038,0.0,0.751,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.0 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
54c19b28,60d7dba3,time_shift,eu-west-1,eu-west-1,2025-01-02 19:57:00,2025-01-02 23:57:00,-5.2e-05,0.0,0.752,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 75%).",verified,low
881a11b6,4cb49c78,time_shift,eu-west-1,eu-west-1,2025-01-02 06:32:00,2025-01-03 06:32:00,-0.000139,0.0,0.644,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.1 gCO₂e (cost delta: $+0.0000, confidence: 64%).",verified,low
d0d170d9,02157b56,time_shift,us-east-1,us-east-1,2025-01-02 01:09:00,2025-01-02 05:09:00,-4.6e-05,0.0,0.821,"Shifting time shift from us-east-1 to us-east-1 saves 0.0 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
dd48406d,f65e7749,time_shift,eu-west-1,eu-west-1,2025-01-02 01:37:00,2025-01-02 05:37:00,-0.001616,0.0,0.833,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.6 gCO₂e (cost delta: $+0.0000, confidence: 83%).",verified,low
fedba43f,1606c0f6,time_shift,eu-west-1,eu-west-1,2025-01-02 18:10:00,2025-01-03 06:10:00,-0.000976,0.0,0.82,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.0 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
044a212f,90049006,time_shift,eu-west-1,eu-west-1,2025-01-02 17:48:00,2025-01-02 21:48:00,-0.000231,0.0,0.688,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.2 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
cd69d809,29c5be43,time_shift,eu-west-1,eu-west-1,2025-01-02 23:13:00,2025-01-03 03:13:00,-0.000418,0.0,0.645,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.4 gCO₂e (cost delta: $+0.0000, confidence: 64%).",verified,low
f9eaed4c,f0ed712a,time_shift,eu-west-1,eu-west-1,2025-01-02 17:00:00,2025-01-02 21:00:00,-0.00067,0.0,0.689,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.7 gCO₂e (cost delta: $+0.0000, confidence: 69%).",verified,low
f4135ba1,9f0f1d37,time_shift,eu-west-1,eu-west-1,2025-01-02 20:40:00,2025-01-03 00:40:00,-0.000263,0.0,0.702,"Shifting time shift from eu-west-1 to eu-west-1 saves 0.3 gCO₂e (cost delta: $+0.0000, confidence: 70%).",verified,low
c6b464c8,f0bf9b9b,time_shift,eu-west-1,eu-west-1,2025-01-02 12:59:00,2025-01-03 04:59:00,-0.009777,0.0,0.819,"Shifting time shift from eu-west-1 to eu-west-1 saves 9.8 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
cb0a0384,3790728e,time_shift,eu-west-1,eu-west-1,2025-01-02 14:33:00,2025-01-03 06:33:00,-0.013007,0.0,0.779,"Shifting time shift from eu-west-1 to eu-west-1 saves 13.0 gCO₂e (cost delta: $+0.0000, confidence: 78%).",verified,low
33bc7cb9,b73e870c,time_shift,eu-west-1,eu-west-1,2025-01-02 12:55:00,2025-01-03 04:55:00,-0.025234,0.0,0.819,"Shifting time shift from eu-west-1 to eu-west-1 saves 25.2 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
acd80fb0,152718fd,time_shift,eu-west-1,eu-west-1,2025-01-02 15:23:00,2025-01-03 07:23:00,-0.066107,0.0,0.869,"Shifting time shift from eu-west-1 to eu-west-1 saves 66.1 gCO₂e (cost delta: $+0.0000, confidence: 87%).",verified,low
5b384619,59f2f89f,region_shift,us-east-1,us-west-2,2025-01-02 04:37:00,2025-01-02 04:37:00,-1.100585,0.4,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 1100.6 gCO₂e (cost delta: $+0.4000, confidence: 95%).",verified,low
4e76e963,1139f59f,time_shift,eu-west-1,eu-west-1,2025-01-02 07:04:00,2025-01-03 07:04:00,-0.156815,0.0,0.771,"Shifting time shift from eu-west-1 to eu-west-1 saves 156.8 gCO₂e (cost delta: $+0.0000, confidence: 77%).",verified,low
7500a1de,6e1e3276,region_shift+time_shift,eu-west-1,us-west-2,2025-01-02 14:31:00,2025-01-03 02:31:00,-0.013606,-0.0001,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 13.6 gCO₂e (cost delta: $-0.0001, confidence: 95%).",verified,low
44c6be93,4c9d1a4b,time_shift,eu-west-1,eu-west-1,2025-01-02 17:15:00,2025-01-03 05:15:00,-0.003672,0.0,0.858,"Shifting time shift from eu-west-1 to eu-west-1 saves 3.7 gCO₂e (cost delta: $+0.0000, confidence: 86%).",verified,low
d9cb12b2,9f29ea9a,time_shift,eu-west-1,eu-west-1,2025-01-02 20:34:00,2025-01-03 04:34:00,-0.002672,0.0,0.828,"Shifting time shift from eu-west-1 to eu-west-1 saves 2.7 gCO₂e (cost delta: $+0.0000, confidence: 83%).",verified,low
7b9404da,12ef95b0,region_shift+time_shift,us-east-1,us-west-2,2025-01-02 02:41:00,2025-01-03 02:41:00,-0.028414,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 28.4 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
4e45ca7d,35004668,time_shift,eu-west-1,eu-west-1,2025-01-02 18:53:00,2025-01-03 06:53:00,-0.005653,0.0,0.82,"Shifting time shift from eu-west-1 to eu-west-1 saves 5.7 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
4e1784b2,73e6c955,region_shift+time_shift,eu-west-1,us-west-2,2025-01-02 09:14:00,2025-01-03 01:14:00,-0.015695,-0.1598,0.939,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 15.7 gCO₂e (cost delta: $-0.1598, confidence: 94%).",verified,low
c0b3985b,8b6e8dc4,region_shift+time_shift,us-east-1,us-west-2,2025-01-02 07:25:00,2025-01-03 03:25:00,-0.013693,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 13.7 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
b6adacb9,11fc9f74,region_shift+time_shift,us-east-1,us-west-2,2025-01-02 07:20:00,2025-01-03 03:20:00,-0.024415,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 24.4 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
a65c3ba7,6d26f289,region_shift+time_shift,eu-west-1,us-west-2,2025-01-02 13:48:00,2025-01-03 01:48:00,-0.010131,-0.0006,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 10.1 gCO₂e (cost delta: $-0.0006, confidence: 95%).",verified,low
ac5a0b78,3c025919,region_shift+time_shift,us-east-1,us-west-2,2025-01-02 08:14:00,2025-01-03 04:14:00,-0.005545,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 5.5 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
05db8f45,2975dea3,region_shift,us-east-1,us-west-2,2025-01-02 04:46:00,2025-01-02 04:46:00,-0.005404,0.02,0.95,"Shifting region shift from us-east-1 to us-west-2 saves 5.4 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
e3f1f08b,13a7ccd0,time_shift,eu-west-1,eu-west-1,2025-01-02 16:40:00,2025-01-03 04:40:00,-0.003277,0.0,0.821,"Shifting time shift from eu-west-1 to eu-west-1 saves 3.3 gCO₂e (cost delta: $+0.0000, confidence: 82%).",verified,low
ef840c97,eea5fb5e,region_shift+time_shift,eu-west-1,us-west-2,2025-01-02 15:07:00,2025-01-03 03:07:00,-0.026561,-0.0189,0.95,"Shifting region shift+time shift from eu-west-1 to us-west-2 saves 26.6 gCO₂e (cost delta: $-0.0189, confidence: 95%).",verified,low
89040821,09d4b71b,time_shift,eu-west-1,eu-west-1,2025-01-02 20:58:00,2025-01-03 04:58:00,-0.010832,0.0,0.828,"Shifting time shift from eu-west-1 to eu-west-1 saves 10.8 gCO₂e (cost delta: $+0.0000, confidence: 83%).",verified,low
1da83438,55df2755,region_shift+time_shift,us-east-1,us-west-2,2025-01-02 06:16:00,2025-01-03 02:16:00,-0.008017,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 8.0 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
c9082eb5,c4c19564,region_shift+time_shift,us-east-1,us-west-2,2025-01-02 08:17:00,2025-01-03 04:17:00,-0.005802,0.02,0.95,"Shifting region shift+time shift from us-east-1 to us-west-2 saves 5.8 gCO₂e (cost delta: $+0.0200, confidence: 95%).",verified,low
186cfbd2,991f61a8,time_shift,eu-west-1,eu-west-1,2025-01-02 22:14:00,2025-01-03 06:14:00,-0.001161,0.0,0.814,"Shifting time shift from eu-west-1 to eu-west-1 saves 1.2 gCO₂e (cost delta: $+0.0000, confidence: 81%).",verified,low
