verification_id,recommendation_id,counterfactual_kgco2e,actual_kgco2e,verified_savings_kgco2e,ci_lower,ci_upper,sla_compliant,verification_status,evidence_chain_steps,verified_at
835cca9e,2b4392dc,0.001185,0.000559,0.000626,0.000277,0.000975,True,confirmed,7,2026-04-09 22:20:40.448778
eca17f26,e12cc4ff,0.000845,0.000488,0.000357,9.1e-05,0.000624,True,confirmed,7,2026-04-09 22:20:40.450756
5a907cad,914849f4,0.000673,0.000597,7.6e-05,-5.1e-05,0.000203,True,partial,7,2026-04-09 22:20:40.452230
9ff483e3,3672c30d,0.000275,0.000195,8e-05,-1.4e-05,0.000174,True,partial,7,2026-04-09 22:20:40.453698
1e599640,f0bb4d78,0.001655,0.001482,0.000173,-0.000454,0.0008,True,partial,7,2026-04-09 22:20:40.455249
40a0290d,6ec6f238,0.001444,0.001294,0.00015,-0.000397,0.000698,True,partial,7,2026-04-09 22:20:40.456774
72d2124d,13f310ad,0.000234,0.00011,0.000123,5.5e-05,0.000192,True,confirmed,7,2026-04-09 22:20:40.458232
0adf140f,9f340a42,0.005717,0.005074,0.000643,-0.000436,0.001721,True,partial,7,2026-04-09 22:20:40.459726
4233301d,b3753f12,0.000323,0.000253,6.9e-05,1.1e-05,0.000127,True,confirmed,7,2026-04-09 22:20:40.461174
43920ccd,f06c76f7,0.00068,0.000574,0.000106,-1.9e-05,0.000231,True,partial,7,2026-04-09 22:20:40.462769
59d3ad73,2a6ef92e,0.00191,0.000902,0.001008,0.000446,0.001571,True,confirmed,7,2026-04-09 22:20:40.464245
44ceef1e,6a79bcde,0.003161,0.00283,0.000331,-0.000868,0.001529,True,partial,7,2026-04-09 22:20:40.466058
567a52c1,01e4bdd9,0.000317,0.000264,5.3e-05,-6.3e-05,0.000169,True,partial,7,2026-04-09 22:20:40.467605
8b88b675,598aec3f,0.005461,0.002534,0.002927,0.001328,0.004524,True,confirmed,7,2026-04-09 22:20:40.469067
02d9a771,91c46844,0.004995,0.002318,0.002677,0.001214,0.004138,True,confirmed,7,2026-04-09 22:20:40.470525
bd6f8086,22ad7af3,0.000483,0.000433,5.1e-05,-0.000133,0.000234,True,partial,7,2026-04-09 22:20:40.472015
2ee55bc0,feaba1fe,0.001163,0.000617,0.000545,0.000189,0.000901,True,confirmed,7,2026-04-09 22:20:40.473529
5a58001f,91cf5482,0.004479,0.002078,0.0024,0.001089,0.003711,True,confirmed,7,2026-04-09 22:20:40.475089
8045c3cb,555ae229,0.004797,0.004296,0.000502,-0.001317,0.00232,True,partial,7,2026-04-09 22:20:40.476592
d98a782a,b3eaf3a5,0.000288,0.000226,6.2e-05,1e-05,0.000113,True,confirmed,7,2026-04-09 22:20:40.478072
c27ce84e,d6a27630,0.001008,0.000318,0.000691,0.000425,0.000956,True,confirmed,7,2026-04-09 22:20:40.479529
cbc72b10,7b5e893f,8.9e-05,7e-05,1.9e-05,3e-06,3.5e-05,True,confirmed,7,2026-04-09 22:20:40.480970
0472b32b,f0fc6aa4,0.002393,0.002144,0.000249,-0.000658,0.001156,True,partial,7,2026-04-09 22:20:40.482783
7fd3f3c9,5c7d8be4,0.001146,0.000541,0.000605,0.000268,0.000943,True,confirmed,7,2026-04-09 22:20:40.484404
1ce6dfaa,e9a43c96,0.003645,0.003263,0.000381,-0.001,0.001763,True,partial,7,2026-04-09 22:20:40.485981
abbf7e4f,c32ba5cf,0.00402,0.003568,0.000452,-0.000307,0.001211,True,partial,7,2026-04-09 22:20:40.487469
3904ca44,bef765c5,0.003024,0.002059,0.000965,-5e-05,0.001983,True,partial,7,2026-04-09 22:20:40.488994
266ff7a7,16151bf1,0.001286,0.000607,0.000679,0.000301,0.001058,True,confirmed,7,2026-04-09 22:20:40.490454
4c15b92e,1a3ebf43,0.000507,0.000239,0.000268,0.000118,0.000417,True,confirmed,7,2026-04-09 22:20:40.491907
278d2117,14a9a695,0.002156,0.001914,0.000242,-0.000165,0.000649,True,partial,7,2026-04-09 22:20:40.493353
6baf972c,df5a452b,0.003852,0.001818,0.002033,0.0009,0.003168,True,confirmed,7,2026-04-09 22:20:40.494844
e344ef52,20b4224b,0.007791,0.006976,0.000815,-0.002139,0.003768,True,partial,7,2026-04-09 22:20:40.496298
39b4358a,aff091d5,0.001623,0.001454,0.000169,-0.000446,0.000784,True,partial,7,2026-04-09 22:20:40.497850
52d4a666,55ff7f21,0.005204,0.002944,0.00226,0.00063,0.00389,True,confirmed,7,2026-04-09 22:20:40.499646
b616e21a,6c403d57,0.0017,0.000903,0.000797,0.000277,0.001318,True,confirmed,7,2026-04-09 22:20:40.501152
196f7415,b260c426,0.000322,0.000228,9.3e-05,-1.7e-05,0.000203,True,partial,7,2026-04-09 22:20:40.502621
3b10497f,5ec7d957,0.001523,0.000879,0.000644,0.000163,0.001124,True,confirmed,7,2026-04-09 22:20:40.504120
3dd25c9b,96a609eb,0.00131,0.000526,0.000784,0.000417,0.001152,True,confirmed,7,2026-04-09 22:20:40.505581
d9606263,27d83e80,0.008109,0.003828,0.004281,0.001894,0.00667,True,confirmed,7,2026-04-09 22:20:40.507106
6fa21956,65f067e6,0.00225,0.001195,0.001055,0.000367,0.001744,True,confirmed,7,2026-04-09 22:20:40.509136
4adac7f4,6d112a56,0.000818,0.000733,8.5e-05,-0.000225,0.000395,True,partial,7,2026-04-09 22:20:40.510701
33286175,ea31dbdc,0.000501,0.000445,5.6e-05,-3.8e-05,0.000151,True,partial,7,2026-04-09 22:20:40.512149
e963f9aa,99704f0f,0.001372,0.000729,0.000643,0.000224,0.001063,True,confirmed,7,2026-04-09 22:20:40.513620
3f8a1483,30f351be,0.000193,0.000151,4.1e-05,7e-06,7.6e-05,True,confirmed,7,2026-04-09 22:20:40.515265
aa821a0c,1e002763,0.002842,0.002522,0.000319,-0.000217,0.000856,True,partial,7,2026-04-09 22:20:40.517037
e22110b0,3f05b8e2,0.001794,0.001607,0.000188,-0.000493,0.000868,True,partial,7,2026-04-09 22:20:40.518523
bdd35c9f,05057374,0.000944,0.00067,0.000274,-4.9e-05,0.000596,True,partial,7,2026-04-09 22:20:40.520474
73569881,6128ebd0,0.000965,0.000857,0.000109,-7.4e-05,0.000291,True,partial,7,2026-04-09 22:20:40.522077
10d15098,c254c8fb,0.002432,0.002159,0.000273,-0.000186,0.000732,True,partial,7,2026-04-09 22:20:40.523530
aba0530f,776caeae,0.000982,0.000464,0.000519,0.00023,0.000808,True,confirmed,7,2026-04-09 22:20:40.524996
f83c602c,75399bb9,0.001484,0.001075,0.000409,-0.000102,0.000922,True,partial,7,2026-04-09 22:20:40.526760
7faa5861,67aef25c,0.000444,0.000398,4.6e-05,-0.000122,0.000214,True,partial,7,2026-04-09 22:20:40.528538
60c91a30,43a97f18,0.006586,0.005846,0.00074,-0.000503,0.001983,True,partial,7,2026-04-09 22:20:40.530092
78cece70,e349c774,0.012389,0.009371,0.003018,0.000828,0.005185,True,confirmed,7,2026-04-09 22:20:40.531786
a9f23bf5,befcddd2,0.036566,0.026493,0.010073,-0.002524,0.022719,True,partial,7,2026-04-09 22:20:40.533330
8b24c81c,93c98f79,0.039846,0.027126,0.01272,-0.000664,0.026125,True,partial,7,2026-04-09 22:20:40.535151
97d0b236,b2415a50,0.063171,0.041122,0.022049,0.001158,0.042886,True,confirmed,7,2026-04-09 22:20:40.536674
f1b27188,0fe278af,0.01874,0.012304,0.006436,0.000236,0.012645,True,confirmed,7,2026-04-09 22:20:40.538142
28fa8299,bbfeaedf,0.013235,0.010055,0.00318,-0.001473,0.007844,True,partial,7,2026-04-09 22:20:40.539881
7782a364,98141178,0.036039,0.031988,0.004051,-0.002751,0.010852,True,partial,7,2026-04-09 22:20:40.541452
9f4aa372,af9df83e,0.03821,0.022304,0.015905,0.003813,0.028024,True,confirmed,7,2026-04-09 22:20:40.542958
f3732b03,56fa96f1,0.003059,0.002314,0.000745,0.000204,0.00128,True,confirmed,7,2026-04-09 22:20:40.544442
ad97d7a8,72701677,1.463344,0.15138,1.311963,1.004156,1.620158,True,confirmed,7,2026-04-09 22:20:40.545896
cded043d,a4a4cbbb,1.058869,0.117753,0.941116,0.823364,1.058869,True,confirmed,7,2026-04-09 22:20:40.547377
dda75e73,7fad735a,0.002136,0.000595,0.001541,0.000995,0.002087,True,confirmed,7,2026-04-09 22:20:40.549168
a0081f71,d67ef19d,0.016036,0.004383,0.011653,0.00757,0.01574,True,confirmed,7,2026-04-09 22:20:40.550647
d922b9a3,20093654,0.007333,0.004281,0.003052,0.000732,0.005378,True,confirmed,7,2026-04-09 22:20:40.552144
9da14460,c36bcd9f,0.03882,0.004237,0.034583,0.030291,0.038896,True,confirmed,7,2026-04-09 22:20:40.553587
e79f2493,0ef476ca,0.010065,0.001099,0.008967,0.007851,0.010085,True,confirmed,7,2026-04-09 22:20:40.555063
f542ae56,1836f36f,0.02219,0.002422,0.019768,0.017309,0.022234,True,confirmed,7,2026-04-09 22:20:40.556513
68928b8c,cfebe85c,0.011256,0.001243,0.010013,0.008763,0.011262,True,confirmed,7,2026-04-09 22:20:40.557992
8639de1b,813e7dc3,0.001092,0.000837,0.000256,6.3e-05,0.00045,True,confirmed,7,2026-04-09 22:20:40.559471
5941e6d2,399e0b3b,0.007314,0.000798,0.006516,0.005705,0.007329,True,confirmed,7,2026-04-09 22:20:40.560923
76039e09,2f0ad17e,0.022726,0.001818,0.020908,0.016181,0.025635,True,confirmed,7,2026-04-09 22:20:40.562405
f936135a,b0ec0247,0.008049,0.003233,0.004817,0.002562,0.007076,True,confirmed,7,2026-04-09 22:20:40.563911
afe73db1,589b2b45,0.013825,0.001538,0.012287,0.010753,0.013825,True,confirmed,7,2026-04-09 22:20:40.565506
018301a8,24f251e5,0.007115,0.002171,0.004944,0.003088,0.006803,True,confirmed,7,2026-04-09 22:20:40.567226
3b77d3ba,6cd1818c,0.021093,0.006551,0.014543,0.009017,0.020072,True,confirmed,7,2026-04-09 22:20:40.568703
fc07ed12,4e19b4a2,0.01802,0.002371,0.015649,0.01181,0.019489,True,confirmed,7,2026-04-09 22:20:40.570151
e9a10aa0,1003ba6c,0.014255,0.001527,0.012728,0.011149,0.014307,True,confirmed,7,2026-04-09 22:20:40.571629
bb49f77d,42b5d2f2,0.01068,0.001166,0.009515,0.008331,0.010702,True,confirmed,7,2026-04-09 22:20:40.573078
af16fb05,67f2da37,0.012988,0.004034,0.008954,0.005552,0.012359,True,confirmed,7,2026-04-09 22:20:40.574603
5476f583,d40ec6cb,0.011196,0.001237,0.009959,0.008716,0.011202,True,confirmed,7,2026-04-09 22:20:40.576051
5d128dd9,5cf94ff6,0.069739,0.007471,0.062268,0.054543,0.069993,True,confirmed,7,2026-04-09 22:20:40.577494
1b18d070,d52ac66b,0.009198,0.001004,0.008194,0.007174,0.009216,True,confirmed,7,2026-04-09 22:20:40.579032
6d707803,2f1d3554,0.028809,0.003086,0.025723,0.022532,0.028914,True,confirmed,7,2026-04-09 22:20:40.580662
d59a0d48,76dd8c88,0.027447,0.002996,0.024451,0.021417,0.027501,True,confirmed,7,2026-04-09 22:20:40.583537
130c7234,7a85a84b,0.014781,0.003327,0.011453,0.008177,0.014746,True,confirmed,7,2026-04-09 22:20:40.585286
094a77e6,545878a3,0.001535,0.001161,0.000374,0.000103,0.000642,True,confirmed,7,2026-04-09 22:20:40.586752
d3e39625,6c1c6160,0.069688,0.007531,0.062157,0.047468,0.076865,True,confirmed,7,2026-04-09 22:20:40.588210
c5aa3e27,d5ffa7dc,0.014384,0.00157,0.012814,0.011224,0.014412,True,confirmed,7,2026-04-09 22:20:40.589655
659af6ef,860d655b,0.036052,0.003309,0.032743,0.025201,0.040286,True,confirmed,7,2026-04-09 22:20:40.591217
6758eafd,9a659899,0.019708,0.002177,0.017531,0.015343,0.019719,True,confirmed,7,2026-04-09 22:20:40.592685
6420516a,a8d514ae,0.009827,0.001073,0.008755,0.007665,0.009847,True,confirmed,7,2026-04-09 22:20:40.594151
613b0def,392e1150,0.028606,0.003091,0.025515,0.019485,0.031553,True,confirmed,7,2026-04-09 22:20:40.598337
2f1b75c6,7b84580e,0.008225,0.002026,0.006199,0.004149,0.008249,True,confirmed,7,2026-04-09 22:20:40.600150
f6a2ff88,3fc9f43a,0.018912,0.002057,0.016854,0.014754,0.018944,True,confirmed,7,2026-04-09 22:20:40.601627
37c69d1f,0d4a43ad,0.016271,0.001776,0.014495,0.012692,0.016303,True,confirmed,7,2026-04-09 22:20:40.603074
f450a032,8c840313,0.001211,0.00092,0.000291,-0.000135,0.000718,True,partial,7,2026-04-09 22:20:40.604572
c43160b8,084b1826,0.00375,0.001992,0.001758,0.000611,0.002907,True,confirmed,7,2026-04-09 22:20:40.606063
75ef0c94,1388acb2,0.027818,0.003036,0.024782,0.021698,0.027874,True,confirmed,7,2026-04-09 22:20:40.607513
56395c27,78a17e07,0.00863,0.001761,0.006869,0.004967,0.008771,True,confirmed,7,2026-04-09 22:20:40.608960
e7ce0a58,f5e32bbb,0.02063,0.002046,0.018585,0.014249,0.02291,True,confirmed,7,2026-04-09 22:20:40.610412
ba5f8f4a,70c259da,0.025102,0.00274,0.022362,0.019587,0.025152,True,confirmed,7,2026-04-09 22:20:40.611854
4f93ad50,d26e423d,0.001341,0.000416,0.000924,0.000573,0.001276,True,confirmed,7,2026-04-09 22:20:40.613309
874e39bb,5974c2e9,0.055038,0.007871,0.047167,0.03538,0.058974,True,confirmed,7,2026-04-09 22:20:40.615110
0e39b3a4,9b9d7541,0.021465,0.002343,0.019122,0.016743,0.021508,True,confirmed,7,2026-04-09 22:20:40.616610
f3a7d3a2,5c1286fe,0.07865,0.008426,0.070224,0.061512,0.078936,True,confirmed,7,2026-04-09 22:20:40.618082
f026a3d4,345b0e34,0.010943,0.002695,0.008248,0.005521,0.010975,True,confirmed,7,2026-04-09 22:20:40.619848
308efa27,5df3617e,0.025487,0.00273,0.022756,0.019933,0.025579,True,confirmed,7,2026-04-09 22:20:40.621311
be26e3ce,c9a067e2,0.001578,0.001209,0.000369,9.2e-05,0.00065,True,confirmed,7,2026-04-09 22:20:40.622919
0b1c586a,b670f197,0.007424,0.005761,0.001663,-0.000975,0.0043,True,partial,7,2026-04-09 22:20:40.624388
cf0da801,e6fcfd1c,0.000371,0.000267,0.000104,-2.3e-05,0.000232,True,partial,7,2026-04-09 22:20:40.626133
37c116f9,d9a79040,0.000439,0.000335,0.000103,2.5e-05,0.00018,True,confirmed,7,2026-04-09 22:20:40.627648
12ba29bb,d6936f89,0.001856,0.00144,0.000416,-0.000244,0.001075,True,partial,7,2026-04-09 22:20:40.629113
89e3022e,8d73f919,0.001245,0.000911,0.000334,-9.7e-05,0.000765,True,partial,7,2026-04-09 22:20:40.630601
8e3ede0b,6db32d24,0.001599,0.001352,0.000247,-0.000343,0.000837,True,partial,7,2026-04-09 22:20:40.632351
37a72e69,247e8cd7,0.00167,0.001412,0.000257,-0.000358,0.000874,True,partial,7,2026-04-09 22:20:40.633834
b92fde3c,90e17dc7,0.002531,0.001134,0.001397,0.000663,0.00213,True,confirmed,7,2026-04-09 22:20:40.635409
f17c64e7,0e3a3953,0.001601,0.001081,0.000519,-1.7e-05,0.001056,True,partial,7,2026-04-09 22:20:40.636951
b5dfeb26,2069e825,0.003847,0.001747,0.0021,0.000982,0.003218,True,confirmed,7,2026-04-09 22:20:40.638461
84edbac2,f7deb761,0.001044,0.000474,0.00057,0.000266,0.000873,True,confirmed,7,2026-04-09 22:20:40.640004
bc9cf86b,d9bc69b0,0.001883,0.00091,0.000972,0.000414,0.001531,True,confirmed,7,2026-04-09 22:20:40.642069
c8e3da6a,bd7788b7,0.001982,0.000752,0.001231,0.000684,0.001778,True,confirmed,7,2026-04-09 22:20:40.643989
67cfc101,44d857d7,0.000982,0.000475,0.000507,0.000216,0.000799,True,confirmed,7,2026-04-09 22:20:40.645570
65eedfe8,1d0b6e61,0.001801,0.000871,0.00093,0.000396,0.001464,True,confirmed,7,2026-04-09 22:20:40.647042
4a6cc64b,4b7ddb8c,0.000288,0.000133,0.000155,7.1e-05,0.000239,True,confirmed,7,2026-04-09 22:20:40.648796
0976f6ac,526fbc66,0.005864,0.002663,0.003201,0.001497,0.004906,True,confirmed,7,2026-04-09 22:20:40.650287
f3327b0a,2e175526,0.000144,0.000112,3.2e-05,-1.9e-05,8.4e-05,True,partial,7,2026-04-09 22:20:40.651753
e936f4ee,2e51c5cc,0.000144,0.000112,3.2e-05,-1.9e-05,8.4e-05,True,partial,7,2026-04-09 22:20:40.653212
e10337bb,6258e911,0.00051,0.000264,0.000246,9.2e-05,0.000401,True,confirmed,7,2026-04-09 22:20:40.654668
b19d4f8b,ae97f5bb,0.000419,0.000355,6.5e-05,-9e-05,0.00022,True,partial,7,2026-04-09 22:20:40.656416
847391f7,50ec0089,0.003179,0.002327,0.000853,-0.000248,0.001954,True,partial,7,2026-04-09 22:20:40.658051
090c0597,2a90905b,0.106901,0.040533,0.066368,0.036896,0.095889,True,confirmed,7,2026-04-09 22:20:40.659967
ff0fbb85,895c88c2,0.565282,0.059235,0.506048,0.443565,0.56853,True,confirmed,7,2026-04-09 22:20:40.661459
73811a3d,48a0f214,0.166126,0.126998,0.039127,0.009616,0.068307,True,confirmed,7,2026-04-09 22:20:40.662907
ee2d1b81,d06ee226,0.021542,0.002257,0.019285,0.016903,0.021666,True,confirmed,7,2026-04-09 22:20:40.664354
ac002266,76af5d3e,0.046559,0.006623,0.039936,0.029969,0.04992,True,confirmed,7,2026-04-09 22:20:40.666139
ad8a2f1a,315b541e,0.018995,0.002512,0.016483,0.012433,0.020533,True,confirmed,7,2026-04-09 22:20:40.667862
9a79c1c0,b1db4ada,0.025118,0.002753,0.022365,0.019578,0.025152,True,confirmed,7,2026-04-09 22:20:40.669353
76e84afb,40d03aad,0.047889,0.004382,0.043506,0.033482,0.05352,True,confirmed,7,2026-04-09 22:20:40.671127
29b13ec8,b0dbd776,0.011658,0.001248,0.010409,0.009122,0.011703,True,confirmed,7,2026-04-09 22:20:40.672777
f405ac2b,1a504c65,0.00167,0.000899,0.000771,0.000256,0.001284,True,confirmed,7,2026-04-09 22:20:40.674252
109a153f,af7f6581,0.002228,0.001945,0.000283,-0.000552,0.001118,True,partial,7,2026-04-09 22:20:40.676063
7a99708e,6b47a8f2,0.002747,0.00179,0.000957,5e-05,0.001865,True,confirmed,7,2026-04-09 22:20:40.677767
96a6b617,f3d3984a,0.003142,0.001358,0.001784,0.000883,0.002684,True,confirmed,7,2026-04-09 22:20:40.679243
d6af1347,ac785869,0.001126,0.000904,0.000222,-0.000184,0.000628,True,partial,7,2026-04-09 22:20:40.680742
c991cecd,223aba15,0.003952,0.002128,0.001824,0.000607,0.003039,True,confirmed,7,2026-04-09 22:20:40.682542
acc2fccd,4b9f0129,0.00021,0.000183,2.7e-05,-5.2e-05,0.000105,True,partial,7,2026-04-09 22:20:40.684534
7b8f9e93,3cadaaf0,0.000922,0.000636,0.000287,-2.5e-05,0.000598,True,partial,7,2026-04-09 22:20:40.686195
6469021b,f4c8c941,0.004666,0.001726,0.00294,0.001662,0.004218,True,confirmed,7,2026-04-09 22:20:40.687672
166c5640,b7c7b7cc,0.002867,0.002183,0.000683,-0.000326,0.001694,True,partial,7,2026-04-09 22:20:40.689132
128d3644,bdb50574,0.003566,0.001937,0.001629,0.000528,0.00273,True,confirmed,7,2026-04-09 22:20:40.690660
9ebf19b9,fee23ce0,0.000915,0.000336,0.000579,0.000329,0.000829,True,confirmed,7,2026-04-09 22:20:40.692307
dba8c38a,879ba64f,0.005476,0.004844,0.000633,-0.001434,0.002696,True,partial,7,2026-04-09 22:20:40.693785
06ad07ec,e9f404c1,0.03728,0.0041,0.03318,0.025313,0.041047,True,confirmed,7,2026-04-09 22:20:40.695244
a77efaf9,dbef88c7,0.003344,0.001227,0.002117,0.001202,0.003031,True,confirmed,7,2026-04-09 22:20:40.696707
c6ec5afb,65c5d553,0.001064,0.000863,0.000201,-0.000184,0.000587,True,partial,7,2026-04-09 22:20:40.698406
5324e320,4c57ad26,0.000241,0.000129,0.000112,3.8e-05,0.000186,True,confirmed,7,2026-04-09 22:20:40.700312
dc626b00,23edfef0,3.3e-05,2.5e-05,8e-06,2e-06,1.4e-05,True,confirmed,7,2026-04-09 22:20:40.701817
37f41cb6,22f1b3a4,0.001019,0.000363,0.000656,0.00038,0.000932,True,confirmed,7,2026-04-09 22:20:40.703320
2552d0ec,0a8b5b0b,0.000806,0.000451,0.000356,0.000104,0.000607,True,confirmed,7,2026-04-09 22:20:40.704862
3b2f03ae,5fbbd04e,5.6e-05,4.5e-05,1.1e-05,1e-06,2.1e-05,True,confirmed,7,2026-04-09 22:20:40.706352
9c3ce5fa,81b14a4e,0.000772,0.000627,0.000146,-0.000134,0.000426,True,partial,7,2026-04-09 22:20:40.708698
e3e69241,795c8b17,0.000169,0.000106,6.3e-05,3.6e-05,9.2e-05,True,confirmed,7,2026-04-09 22:20:40.710194
de817214,20643640,0.000539,0.000192,0.000347,0.000201,0.000493,True,confirmed,7,2026-04-09 22:20:40.711759
c5fba8cf,f836f723,0.003374,0.001806,0.001567,0.000531,0.002603,True,confirmed,7,2026-04-09 22:20:40.713264
6bb56cd8,d4f2d765,0.001036,0.000519,0.000517,0.000206,0.000828,True,confirmed,7,2026-04-09 22:20:40.715265
888c73e0,4a0e8d9c,0.000614,0.000511,0.000102,-1.1e-05,0.000215,True,partial,7,2026-04-09 22:20:40.717333
8425b322,0bf72d57,0.000251,0.000209,4.3e-05,-4e-06,8.9e-05,True,partial,7,2026-04-09 22:20:40.718830
7c31efae,8ee3eb99,0.000814,0.000425,0.000389,0.000141,0.000637,True,confirmed,7,2026-04-09 22:20:40.720288
ff0cd82c,ee53e3ec,0.001656,0.001166,0.00049,-7.4e-05,0.001055,True,partial,7,2026-04-09 22:20:40.721744
516e15a9,7f868162,4.7e-05,3.6e-05,1.1e-05,3e-06,2e-05,True,confirmed,7,2026-04-09 22:20:40.723968
7a5a2fb0,31e9a690,0.000301,0.000199,0.000102,2e-06,0.000202,True,confirmed,7,2026-04-09 22:20:40.725529
7193b9b8,64363e53,0.001217,0.000857,0.00036,-5.4e-05,0.000775,True,partial,7,2026-04-09 22:20:40.726995
18619b42,ee161249,0.005321,0.003263,0.002057,0.000338,0.003773,True,confirmed,7,2026-04-09 22:20:40.728498
89776adc,9a6b1bff,0.000601,0.000398,0.000204,4e-06,0.000404,True,confirmed,7,2026-04-09 22:20:40.730008
d1ec6980,78e69ecd,4.4e-05,3.4e-05,1e-05,3e-06,1.8e-05,True,confirmed,7,2026-04-09 22:20:40.733671
f9638550,b922e7fa,0.000277,0.00023,4.7e-05,-4e-06,9.8e-05,True,partial,7,2026-04-09 22:20:40.735675
2b7d1fb0,bace6d01,0.000621,0.000474,0.000147,3.6e-05,0.000256,True,confirmed,7,2026-04-09 22:20:40.737587
6238e594,cc71816f,0.00041,0.00034,7e-05,-6e-06,0.000146,True,partial,7,2026-04-09 22:20:40.739934
2eaa4f3e,13e12718,0.001705,0.001128,0.000577,1.1e-05,0.001144,True,confirmed,7,2026-04-09 22:20:40.741449
46cf42cb,af721d77,0.001115,0.000851,0.000264,6.4e-05,0.00046,True,confirmed,7,2026-04-09 22:20:40.742907
d969c308,5216f24e,0.002545,0.002064,0.000481,-0.000441,0.001402,True,partial,7,2026-04-09 22:20:40.744449
7baba28f,9d430bf9,0.000702,0.000621,8.1e-05,-5.1e-05,0.000213,True,partial,7,2026-04-09 22:20:40.745923
88d85889,08bb2d70,0.005789,0.003237,0.002552,0.000746,0.004358,True,confirmed,7,2026-04-09 22:20:40.749850
c6b1e5a9,c55e8bf0,0.001116,0.000598,0.000519,0.000176,0.000861,True,confirmed,7,2026-04-09 22:20:40.752507
92eba647,cd6422e2,0.000119,9.1e-05,2.8e-05,7e-06,4.9e-05,True,confirmed,7,2026-04-09 22:20:40.753982
86b1b59c,2b7a5ffa,0.000157,0.000131,2.6e-05,-3e-06,5.5e-05,True,partial,7,2026-04-09 22:20:40.756164
527315b2,c91a9f04,0.003529,0.002334,0.001195,2.2e-05,0.002368,True,confirmed,7,2026-04-09 22:20:40.757719
afe9cb98,65351c99,0.002297,0.00123,0.001067,0.000362,0.001772,True,confirmed,7,2026-04-09 22:20:40.759235
9a44a8aa,a2111a5a,0.00306,0.001639,0.001422,0.000482,0.002361,True,confirmed,7,2026-04-09 22:20:40.761388
73069eda,6a9cee01,0.000266,0.000214,5.3e-05,5e-06,0.000101,True,confirmed,7,2026-04-09 22:20:40.764346
1ec18e1e,3208430e,0.001921,0.001558,0.000363,-0.000333,0.001058,True,partial,7,2026-04-09 22:20:40.766515
65577711,20e3c28a,0.003367,0.002731,0.000636,-0.000583,0.001855,True,partial,7,2026-04-09 22:20:40.768297
15184a0d,9085b77d,0.002068,0.001456,0.000612,-9.2e-05,0.001317,True,partial,7,2026-04-09 22:20:40.770739
3fc8fcc4,7e004bad,0.003324,0.001184,0.00214,0.001239,0.003042,True,confirmed,7,2026-04-09 22:20:40.772868
8d7cd963,40dbc6c0,0.000229,0.000174,5.4e-05,1.3e-05,9.4e-05,True,confirmed,7,2026-04-09 22:20:40.774332
48442f8f,1764bf25,0.000158,5.9e-05,9.9e-05,5.6e-05,0.000142,True,confirmed,7,2026-04-09 22:20:40.776057
e8f4269c,e328bc9f,0.000186,0.000155,3.2e-05,-3e-06,6.6e-05,True,partial,7,2026-04-09 22:20:40.777565
a5c13731,fa48dcf9,0.000106,8.1e-05,2.5e-05,6e-06,4.4e-05,True,confirmed,7,2026-04-09 22:20:40.779816
e9925e2c,a5ee3de5,0.001002,0.000326,0.000676,0.00041,0.000941,True,confirmed,7,2026-04-09 22:20:40.782483
b03a745b,1f024a4c,9.6e-05,4.5e-05,5.2e-05,2.3e-05,8e-05,True,confirmed,7,2026-04-09 22:20:40.784082
5ce4aa3f,f9d0cb3f,0.000267,0.000221,4.5e-05,-4e-06,9.5e-05,True,partial,7,2026-04-09 22:20:40.785593
e80c3162,d4cf6045,0.000492,0.000238,0.000254,0.000108,0.0004,True,confirmed,7,2026-04-09 22:20:40.788015
d80944fe,fee7bc36,0.001881,0.000765,0.001116,0.000587,0.001646,True,confirmed,7,2026-04-09 22:20:40.789516
f226d352,359dc574,0.000803,0.000299,0.000505,0.000284,0.000725,True,confirmed,7,2026-04-09 22:20:40.791034
e3b7113f,330094eb,0.000572,0.000378,0.000194,4e-06,0.000384,True,confirmed,7,2026-04-09 22:20:40.793033
