job_id,name,team_id,service_name,region,vcpus,gpu_count,duration_hours,category,started_at,ended_at,workload_type,kgco2e,cost_usd
e2d268c8,ci_cd-001-7431,eu-backend,ci_cd,eu-west-1,4,0,0.428,balanced,2025-01-03 02:53:00,2025-01-03 03:18:40.800000,ci_cd,0.002073,0.0788
530262e0,ci_cd-001-6612,eu-backend,ci_cd,eu-west-1,8,0,0.506,balanced,2025-01-03 02:26:00,2025-01-03 02:56:21.600000,ci_cd,0.004903,0.1862
b932146d,ci_cd-001-1460,eu-frontend,ci_cd,eu-west-1,2,0,0.03,balanced,2025-01-02 23:10:00,2025-01-02 23:11:48.000000,ci_cd,8.5e-05,0.0028
34f11b7c,ci_cd-001-9241,eu-backend,ci_cd,eu-west-1,4,0,0.056,balanced,2025-01-02 23:35:00,2025-01-02 23:38:21.600000,ci_cd,0.000318,0.0103
ce365c33,ci_cd-001-1804,mobile,ci_cd,us-east-1,4,0,0.215,balanced,2025-01-02 05:26:00,2025-01-02 05:38:54.000000,ci_cd,0.001439,0.0344
72966f0d,ci_cd-001-6433,eu-backend,ci_cd,eu-west-1,4,0,0.296,balanced,2025-01-02 21:59:00,2025-01-02 22:16:45.600000,ci_cd,0.002155,0.0545
04b2b9ee,ci_cd-001-5446,eu-backend,ci_cd,eu-west-1,2,0,0.605,balanced,2025-01-02 23:21:00,2025-01-02 23:57:18.000000,ci_cd,0.001716,0.0557
60d7dba3,ci_cd-001-7107,eu-backend,ci_cd,eu-west-1,2,0,0.03,balanced,2025-01-02 23:57:00,2025-01-02 23:58:48.000000,ci_cd,8.5e-05,0.0028
4cb49c78,ci_cd-001-6339,eu-frontend,ci_cd,eu-west-1,4,0,0.277,sustainable,2025-01-03 06:32:00,2025-01-03 06:48:37.200000,ci_cd,0.001118,0.051
02157b56,ci_cd-001-3401,backend-api,ci_cd,us-east-1,4,0,0.059,balanced,2025-01-02 05:09:00,2025-01-02 05:12:32.400000,ci_cd,0.000395,0.0094
f65e7749,ci_cd-001-9306,eu-backend,ci_cd,eu-west-1,8,0,0.228,balanced,2025-01-02 05:37:00,2025-01-02 05:50:40.800000,ci_cd,0.001161,0.0839
1606c0f6,ci_cd-001-3065,eu-frontend,ci_cd,eu-west-1,4,0,0.199,sustainable,2025-01-03 06:10:00,2025-01-03 06:21:56.400000,ci_cd,0.000803,0.0366
90049006,ci_cd-001-0217,eu-backend,ci_cd,eu-west-1,4,0,0.111,balanced,2025-01-02 21:48:00,2025-01-02 21:54:39.600000,ci_cd,0.000808,0.0204
29c5be43,ci_cd-001-2308,eu-frontend,ci_cd,eu-west-1,8,0,0.331,balanced,2025-01-03 03:13:00,2025-01-03 03:32:51.600000,ci_cd,0.003338,0.1218
f0ed712a,ci_cd-001-7673,eu-backend,ci_cd,eu-west-1,4,0,0.322,balanced,2025-01-02 21:00:00,2025-01-02 21:19:19.200000,ci_cd,0.002344,0.0592
9f0f1d37,ci_cd-001-2431,eu-backend,ci_cd,eu-west-1,4,0,0.11,balanced,2025-01-03 00:40:00,2025-01-03 00:46:36.000000,ci_cd,0.000768,0.0202
f0bf9b9b,batch_analytics-001-4283,eu-frontend,batch_analytics,eu-west-1,16,0,0.5,sustainable,2025-01-03 04:59:00,2025-01-03 05:29:00.000000,batch_analytics,0.008065,0.368
3790728e,batch_analytics-001-5305,eu-frontend,batch_analytics,eu-west-1,32,0,0.5,sustainable,2025-01-03 06:33:00,2025-01-03 07:03:00.000000,batch_analytics,0.016139,0.736
b73e870c,batch_analytics-001-4334,eu-backend,batch_analytics,eu-west-1,8,0,2.581,sustainable,2025-01-03 04:55:00,2025-01-03 07:29:51.600000,batch_analytics,0.020816,0.9498
152718fd,batch_analytics-001-0547,eu-frontend,batch_analytics,eu-west-1,16,0,2.443,sustainable,2025-01-03 07:23:00,2025-01-03 09:49:34.800000,batch_analytics,0.032076,1.798
59f2f89f,model_training-001-8180,backend-api,model_training,us-west-2,16,1,8.803,sustainable,2025-01-02 04:37:00,2025-01-02 13:25:10.596381,model_training,0.136515,12.2362
1139f59f,model_training-001-5210,eu-backend,model_training,eu-west-1,8,1,3.774,sustainable,2025-01-03 07:04:00,2025-01-03 10:50:26.400000,model_training,0.210592,4.5967
6e1e3276,dev_test-001-7567,eu-frontend,dev_test,us-west-2,4,0,2.088,sustainable,2025-01-03 02:31:00,2025-01-03 04:36:16.800000,dev_test,0.001608,0.3341
4c9d1a4b,dev_test-001-8861,eu-frontend,dev_test,eu-west-1,2,0,1.216,sustainable,2025-01-03 05:15:00,2025-01-03 06:27:57.600000,dev_test,0.002018,0.1119
9f29ea9a,dev_test-001-0409,eu-frontend,dev_test,eu-west-1,4,0,0.5,sustainable,2025-01-03 04:34:00,2025-01-03 05:04:00.000000,dev_test,0.002016,0.092
12ef95b0,dev_test-001-6723,frontend,dev_test,us-west-2,2,0,8.458,sustainable,2025-01-03 02:41:00,2025-01-03 11:08:28.800000,dev_test,0.003256,0.6766
35004668,dev_test-001-6126,eu-frontend,dev_test,eu-west-1,1,0,4.609,sustainable,2025-01-03 06:53:00,2025-01-03 11:29:32.400000,dev_test,0.004649,0.212
73e6c955,dev_test-001-9748,eu-backend,dev_test,us-west-2,4,0,8.743,sustainable,2025-01-03 01:14:00,2025-01-03 09:58:34.800000,dev_test,0.006809,1.3989
8b6e8dc4,dev_test-001-6828,platform,dev_test,us-west-2,1,0,8.168,sustainable,2025-01-03 03:25:00,2025-01-03 11:35:04.800000,dev_test,0.001635,0.3267
11fc9f74,dev_test-001-1463,frontend,dev_test,us-west-2,2,0,7.282,sustainable,2025-01-03 03:20:00,2025-01-03 10:36:55.200000,dev_test,0.002916,0.5826
6d26f289,dev_test-001-9314,eu-backend,dev_test,us-west-2,2,0,4.219,sustainable,2025-01-03 01:48:00,2025-01-03 06:01:08.400000,dev_test,0.001643,0.3375
3c025919,dev_test-001-0979,devops,dev_test,us-west-2,1,0,3.301,sustainable,2025-01-03 04:14:00,2025-01-03 07:32:03.600000,dev_test,0.000679,0.132
2975dea3,dev_test-001-4809,platform,dev_test,us-west-2,1,0,3.285,sustainable,2025-01-02 04:46:00,2025-01-02 08:03:04.551677,dev_test,0.00067,0.1314
13a7ccd0,dev_test-001-0770,eu-frontend,dev_test,eu-west-1,1,0,2.63,sustainable,2025-01-03 04:40:00,2025-01-03 07:17:48.000000,dev_test,0.002651,0.121
eea5fb5e,dev_test-001-2285,eu-backend,dev_test,us-west-2,2,0,5.745,sustainable,2025-01-03 03:07:00,2025-01-03 08:51:42.000000,dev_test,0.0023,0.4596
09d4b71b,dev_test-001-4602,eu-frontend,dev_test,eu-west-1,2,0,4.054,sustainable,2025-01-03 04:58:00,2025-01-03 09:01:14.400000,dev_test,0.008174,0.373
55df2755,dev_test-001-9600,platform,dev_test,us-west-2,1,0,4.771,sustainable,2025-01-03 02:16:00,2025-01-03 07:02:15.600000,dev_test,0.000918,0.1908
c4c19564,dev_test-001-1726,mobile,dev_test,us-west-2,2,0,1.727,sustainable,2025-01-03 04:17:00,2025-01-03 06:00:37.200000,dev_test,0.00071,0.1382
991f61a8,dev_test-001-7494,eu-backend,dev_test,eu-west-1,2,0,0.5,sustainable,2025-01-03 06:14:00,2025-01-03 06:44:00.000000,dev_test,0.001009,0.046
c01397f8,dev_test-001-0256,eu-backend,dev_test,eu-west-1,1,0,5.655,sustainable,2025-01-03 05:29:00,2025-01-03 11:08:18.000000,dev_test,0.004693,0.2601
d8f67a86,dev_test-001-8981,platform,dev_test,us-west-2,2,0,2.792,sustainable,2025-01-03 02:03:00,2025-01-03 04:50:31.200000,dev_test,0.001075,0.2234
4152b28c,dev_test-001-1528,eu-frontend,dev_test,eu-west-1,2,0,0.863,sustainable,2025-01-02 05:45:00,2025-01-02 06:36:46.800000,dev_test,0.001098,0.0794
5ce419e1,dev_test-001-8984,eu-backend,dev_test,eu-west-1,1,0,4.795,sustainable,2025-01-02 04:31:00,2025-01-02 09:18:42.000000,dev_test,0.003763,0.2206
2a7f2ea8,dev_test-001-4278,eu-backend,dev_test,us-west-2,2,0,6.381,sustainable,2025-01-03 02:20:00,2025-01-03 08:42:51.600000,dev_test,0.002457,0.5105
52bb2a05,dev_test-001-3225,eu-frontend,dev_test,us-west-2,4,0,2.323,sustainable,2025-01-03 03:42:00,2025-01-03 06:01:22.800000,dev_test,0.00186,0.3717
66b577b3,ci_cd-002-3223,eu-backend,ci_cd,eu-west-1,2,0,0.393,balanced,2025-01-03 21:38:00,2025-01-03 22:01:34.800000,ci_cd,0.001636,0.0362
67754a04,ci_cd-002-6089,devops,ci_cd,us-east-1,2,0,0.215,balanced,2025-01-03 05:13:00,2025-01-03 05:25:54.000000,ci_cd,0.000797,0.0172
1d6bdc6f,ci_cd-002-8163,eu-backend,ci_cd,eu-west-1,4,0,0.49,balanced,2025-01-04 03:44:00,2025-01-04 04:13:24.000000,ci_cd,0.0026,0.0902
eae4ae5f,ci_cd-002-8039,eu-frontend,ci_cd,eu-west-1,2,0,0.052,balanced,2025-01-03 07:41:00,2025-01-03 07:44:07.200000,ci_cd,8.5e-05,0.0048
e10d9d1a,ci_cd-002-4388,eu-frontend,ci_cd,eu-west-1,4,0,0.03,sustainable,2025-01-03 07:11:00,2025-01-03 07:12:48.000000,ci_cd,9.8e-05,0.0055
ed8a3dc0,ci_cd-002-1039,eu-backend,ci_cd,eu-west-1,4,0,0.03,sustainable,2025-01-04 07:38:00,2025-01-04 07:39:48.000000,ci_cd,7.1e-05,0.0055
cdba212f,ci_cd-002-5098,eu-frontend,ci_cd,eu-west-1,4,0,0.2,sustainable,2025-01-03 04:43:00,2025-01-03 04:55:00.000000,ci_cd,0.000807,0.0368
981f90c3,ci_cd-002-1260,eu-backend,ci_cd,eu-west-1,2,0,0.25,sustainable,2025-01-03 07:52:00,2025-01-03 08:07:00.000000,ci_cd,0.00041,0.023
10c1114d,ci_cd-002-3196,eu-backend,ci_cd,eu-west-1,4,0,0.329,sustainable,2025-01-04 02:59:00,2025-01-04 03:18:44.400000,ci_cd,0.001211,0.0605
3cbe3cb2,ci_cd-002-5968,devops,ci_cd,us-east-1,4,0,0.047,sustainable,2025-01-03 05:35:00,2025-01-03 05:37:49.200000,ci_cd,0.000349,0.0075
ffba35d5,ci_cd-002-6310,eu-frontend,ci_cd,eu-west-1,4,0,0.38,balanced,2025-01-03 23:34:00,2025-01-03 23:56:48.000000,ci_cd,0.002962,0.0699
5ff6e699,ci_cd-002-6917,eu-backend,ci_cd,eu-west-1,4,0,0.096,balanced,2025-01-04 00:13:00,2025-01-04 00:18:45.600000,ci_cd,0.000731,0.0177
99be1ab2,ci_cd-002-4690,platform,ci_cd,us-east-1,4,0,0.247,balanced,2025-01-03 05:16:00,2025-01-03 05:30:49.200000,ci_cd,0.001832,0.0395
07d1de45,ci_cd-002-8288,eu-backend,ci_cd,eu-west-1,2,0,0.27,balanced,2025-01-03 18:05:00,2025-01-03 18:21:12.000000,ci_cd,0.000878,0.0248
3718f6e7,ci_cd-002-9614,eu-backend,ci_cd,eu-west-1,4,0,0.393,sustainable,2025-01-04 07:24:00,2025-01-04 07:47:34.800000,ci_cd,0.000935,0.0723
4c39d92b,ci_cd-002-0257,ml-team,ci_cd,us-west-2,4,0,0.151,balanced,2025-01-03 14:48:00,2025-01-03 14:57:03.600000,ci_cd,0.00014,0.0242
ab61c082,ci_cd-002-9639,frontend,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-03 05:26:00,2025-01-03 05:27:48.000000,ci_cd,0.000223,0.0048
aa725e83,ci_cd-002-3917,eu-frontend,ci_cd,eu-west-1,4,0,0.134,balanced,2025-01-03 18:56:00,2025-01-03 19:04:02.400000,ci_cd,0.000872,0.0247
8ceefdeb,ci_cd-002-9663,eu-frontend,ci_cd,eu-west-1,4,0,0.293,sustainable,2025-01-04 09:53:00,2025-01-04 10:10:34.800000,ci_cd,0.000601,0.0539
45dd139b,ci_cd-002-1965,platform,ci_cd,us-east-1,4,0,0.03,balanced,2025-01-03 05:04:00,2025-01-03 05:05:48.000000,ci_cd,0.000223,0.0048
97f7f160,ci_cd-002-1571,eu-backend,ci_cd,eu-west-1,8,0,0.241,balanced,2025-01-03 06:45:00,2025-01-03 06:59:27.600000,ci_cd,0.001945,0.0887
7ddb430e,ci_cd-002-7384,eu-frontend,ci_cd,eu-west-1,4,0,0.47,balanced,2025-01-03 23:16:00,2025-01-03 23:44:12.000000,ci_cd,0.003663,0.0865
babf41f3,ci_cd-002-2481,eu-backend,ci_cd,eu-west-1,4,0,0.043,balanced,2025-01-03 18:36:00,2025-01-03 18:38:34.800000,ci_cd,0.00028,0.0079
8057287d,ci_cd-002-1265,eu-frontend,ci_cd,eu-west-1,2,0,0.304,balanced,2025-01-04 02:56:00,2025-01-04 03:14:14.400000,ci_cd,0.000559,0.028
ddf75a04,ci_cd-002-0683,eu-backend,ci_cd,eu-west-1,4,0,0.121,balanced,2025-01-03 04:38:00,2025-01-03 04:45:15.600000,ci_cd,0.000488,0.0223
041ec9c7,ci_cd-002-6574,mobile,ci_cd,us-east-1,2,0,0.161,balanced,2025-01-03 05:35:00,2025-01-03 05:44:39.600000,ci_cd,0.000597,0.0129
27c53f1a,ci_cd-002-2988,eu-frontend,ci_cd,eu-west-1,4,0,0.03,balanced,2025-01-03 18:36:00,2025-01-03 18:37:48.000000,ci_cd,0.000195,0.0055
c40b37ca,ci_cd-002-5525,eu-backend,ci_cd,eu-west-1,8,0,0.089,balanced,2025-01-03 21:36:00,2025-01-03 21:41:20.400000,ci_cd,0.001482,0.0328
510894d6,ci_cd-002-3059,eu-frontend,ci_cd,eu-west-1,4,0,0.166,balanced,2025-01-03 23:34:00,2025-01-03 23:43:57.600000,ci_cd,0.001294,0.0305
222238f4,ci_cd-002-4123,eu-backend,ci_cd,eu-west-1,4,0,0.03,sustainable,2025-01-04 02:11:00,2025-01-04 02:12:48.000000,ci_cd,0.00011,0.0055
0f179320,ci_cd-002-3082,mobile,ci_cd,us-east-1,8,0,0.342,balanced,2025-01-03 05:27:00,2025-01-03 05:47:31.200000,ci_cd,0.005074,0.1094
4a167d7a,ci_cd-002-8063,analytics,ci_cd,us-west-2,8,0,0.144,balanced,2025-01-03 15:00:00,2025-01-03 15:08:38.400000,ci_cd,0.000253,0.0461
058b44d6,ci_cd-002-0423,data-eng,ci_cd,us-west-2,8,0,0.309,balanced,2025-01-03 14:55:00,2025-01-03 15:13:32.400000,ci_cd,0.000574,0.0989
94a38ae7,ci_cd-002-8925,eu-frontend,ci_cd,eu-west-1,4,0,0.245,balanced,2025-01-04 02:33:00,2025-01-04 02:47:42.000000,ci_cd,0.000902,0.0451
13498fe5,ci_cd-002-4773,eu-backend,ci_cd,eu-west-1,4,0,0.34,balanced,2025-01-03 21:53:00,2025-01-03 22:13:24.000000,ci_cd,0.00283,0.0626
6632c4b8,ci_cd-002-7913,eu-backend,ci_cd,eu-west-1,2,0,0.131,balanced,2025-01-03 06:25:00,2025-01-03 06:32:51.600000,ci_cd,0.000264,0.0121
bd1367a1,ci_cd-002-7881,eu-frontend,ci_cd,eu-west-1,8,0,0.328,balanced,2025-01-04 01:11:00,2025-01-04 01:30:40.800000,ci_cd,0.002534,0.1207
21d116c7,ci_cd-002-4837,eu-backend,ci_cd,eu-west-1,8,0,0.3,balanced,2025-01-04 01:22:00,2025-01-04 01:40:00.000000,ci_cd,0.002318,0.1104
f8b97a89,ci_cd-002-2674,eu-backend,ci_cd,eu-west-1,4,0,0.052,balanced,2025-01-03 21:09:00,2025-01-03 21:12:07.200000,ci_cd,0.000433,0.0096
abf880d2,ci_cd-002-8326,eu-frontend,ci_cd,eu-west-1,8,0,0.093,balanced,2025-01-03 05:50:00,2025-01-03 05:55:34.800000,ci_cd,0.000617,0.0342
9b0a37b0,ci_cd-002-4480,eu-backend,ci_cd,eu-west-1,8,0,0.269,balanced,2025-01-04 01:19:00,2025-01-04 01:35:08.400000,ci_cd,0.002078,0.099
f468f7b6,ci_cd-002-6864,eu-frontend,ci_cd,eu-west-1,4,0,0.516,balanced,2025-01-03 21:37:00,2025-01-03 22:07:57.600000,ci_cd,0.004296,0.0949
bf1b309b,ci_cd-002-3552,data-eng,ci_cd,us-west-2,4,0,0.257,balanced,2025-01-03 15:31:00,2025-01-03 15:46:25.200000,ci_cd,0.000226,0.0411
891e62ec,ci_cd-002-5848,eu-frontend,ci_cd,eu-west-1,2,0,0.31,sustainable,2025-01-04 09:02:00,2025-01-04 09:20:36.000000,ci_cd,0.000318,0.0285
6afc0ee3,ci_cd-002-7925,ml-team,ci_cd,us-west-2,2,0,0.159,balanced,2025-01-03 15:51:00,2025-01-03 16:00:32.400000,ci_cd,7e-05,0.0127
33bd8acf,ci_cd-002-8946,eu-frontend,ci_cd,eu-west-1,4,0,0.275,balanced,2025-01-03 23:27:00,2025-01-03 23:43:30.000000,ci_cd,0.002144,0.0506
3f41a263,ci_cd-002-2184,eu-backend,ci_cd,eu-west-1,2,0,0.294,balanced,2025-01-04 02:36:00,2025-01-04 02:53:38.400000,ci_cd,0.000541,0.027
041bef56,ci_cd-002-6895,eu-frontend,ci_cd,eu-west-1,4,0,0.392,balanced,2025-01-03 21:55:00,2025-01-03 22:18:31.200000,ci_cd,0.003263,0.0721
8b578c43,ci_cd-002-7737,platform,ci_cd,us-east-1,4,0,0.481,balanced,2025-01-03 05:59:00,2025-01-03 06:27:51.600000,ci_cd,0.003568,0.077
b4e73fd4,ci_cd-002-9531,eu-backend,ci_cd,eu-west-1,4,0,0.388,balanced,2025-01-04 03:34:00,2025-01-04 03:57:16.800000,ci_cd,0.002059,0.0714
f4f87cf2,ci_cd-002-9981,eu-backend,ci_cd,eu-west-1,4,0,0.165,balanced,2025-01-04 02:41:00,2025-01-04 02:50:54.000000,ci_cd,0.000607,0.0304
8cdef658,ci_cd-002-8878,eu-backend,ci_cd,eu-west-1,2,0,0.13,balanced,2025-01-04 02:58:00,2025-01-04 03:05:48.000000,ci_cd,0.000239,0.012
038773a2,ci_cd-002-3594,devops,ci_cd,us-east-1,4,0,0.258,balanced,2025-01-03 05:19:00,2025-01-03 05:34:28.800000,ci_cd,0.001914,0.0413
2ecf9246,ci_cd-002-2858,eu-backend,ci_cd,eu-west-1,8,0,0.247,balanced,2025-01-04 02:04:00,2025-01-04 02:18:49.200000,ci_cd,0.001818,0.0909
f37a59b7,ci_cd-002-7656,eu-frontend,ci_cd,eu-west-1,8,0,0.419,balanced,2025-01-03 21:06:00,2025-01-03 21:31:08.400000,ci_cd,0.006976,0.1542
308962fb,ci_cd-002-0104,eu-backend,ci_cd,eu-west-1,2,0,0.373,balanced,2025-01-03 23:15:00,2025-01-03 23:37:22.800000,ci_cd,0.001454,0.0343
bf0eb358,ci_cd-002-5619,eu-backend,ci_cd,eu-west-1,8,0,0.4,sustainable,2025-01-04 02:01:00,2025-01-04 02:25:00.000000,ci_cd,0.002944,0.1472
19475607,ci_cd-002-6020,eu-backend,ci_cd,eu-west-1,4,0,0.272,balanced,2025-01-03 05:19:00,2025-01-03 05:35:19.200000,ci_cd,0.000903,0.05
917e742e,ci_cd-002-2485,eu-backend,ci_cd,eu-west-1,4,0,0.03,balanced,2025-01-04 00:09:00,2025-01-04 00:10:48.000000,ci_cd,0.000228,0.0055
9da3a23d,ci_cd-002-4867,eu-backend,ci_cd,eu-west-1,4,0,0.218,balanced,2025-01-03 04:27:00,2025-01-03 04:40:04.800000,ci_cd,0.000879,0.0401
6dd39239,ci_cd-002-7296,eu-backend,ci_cd,eu-west-1,4,0,0.158,sustainable,2025-01-04 08:04:00,2025-01-04 08:13:28.800000,ci_cd,0.000526,0.0291
96a60208,ci_cd-002-6420,eu-frontend,ci_cd,eu-west-1,8,0,0.52,balanced,2025-01-04 02:45:00,2025-01-04 03:16:12.000000,ci_cd,0.003828,0.1914
096bf9c6,ci_cd-002-3472,eu-frontend,ci_cd,eu-west-1,8,0,0.18,balanced,2025-01-03 05:43:00,2025-01-03 05:53:48.000000,ci_cd,0.001195,0.0662
1d96d3f9,ci_cd-002-6073,eu-backend,ci_cd,eu-west-1,2,0,0.188,balanced,2025-01-03 23:54:00,2025-01-04 00:05:16.800000,ci_cd,0.000733,0.0173
57936ce9,ci_cd-002-5303,platform,ci_cd,us-east-1,8,0,0.03,balanced,2025-01-03 05:52:00,2025-01-03 05:53:48.000000,ci_cd,0.000445,0.0096
01efe46c,ci_cd-002-9808,eu-backend,ci_cd,eu-west-1,2,0,0.439,balanced,2025-01-03 05:16:00,2025-01-03 05:42:20.400000,ci_cd,0.000729,0.0404
82917a94,ci_cd-002-0425,ml-team,ci_cd,us-west-2,2,0,0.344,balanced,2025-01-03 15:30:00,2025-01-03 15:50:38.400000,ci_cd,0.000151,0.0275
4abd1973,ci_cd-002-1029,backend-api,ci_cd,us-east-1,4,0,0.34,balanced,2025-01-03 05:08:00,2025-01-03 05:28:24.000000,ci_cd,0.002522,0.0544
f64f6c6f,ci_cd-002-2656,eu-backend,ci_cd,eu-west-1,4,0,0.193,balanced,2025-01-03 21:58:00,2025-01-03 22:09:34.800000,ci_cd,0.001607,0.0355
2a084267,ci_cd-002-6634,eu-frontend,ci_cd,eu-west-1,8,0,0.044,balanced,2025-01-04 00:56:00,2025-01-04 00:58:38.400000,ci_cd,0.00067,0.0162
f654e5e7,ci_cd-002-1278,frontend,ci_cd,us-east-1,2,0,0.231,balanced,2025-01-03 05:08:00,2025-01-03 05:21:51.600000,ci_cd,0.000857,0.0185
8c649ae1,ci_cd-002-6079,frontend,ci_cd,us-east-1,4,0,0.291,balanced,2025-01-03 05:20:00,2025-01-03 05:37:27.600000,ci_cd,0.002159,0.0466
9d8dc92c,ci_cd-002-5845,eu-frontend,ci_cd,eu-west-1,4,0,0.126,balanced,2025-01-04 02:07:00,2025-01-04 02:14:33.600000,ci_cd,0.000464,0.0232
0cec4c0e,ci_cd-002-6939,eu-backend,ci_cd,eu-west-1,4,0,0.452,sustainable,2025-01-04 07:31:00,2025-01-04 07:58:07.200000,ci_cd,0.001075,0.0832
6cee83ab,ci_cd-002-1104,eu-backend,ci_cd,eu-west-1,4,0,0.051,balanced,2025-01-03 23:48:00,2025-01-03 23:51:03.600000,ci_cd,0.000398,0.0094
1d02bf2d,ci_cd-002-7343,platform,ci_cd,us-east-1,8,0,0.394,balanced,2025-01-03 05:48:00,2025-01-03 06:11:38.400000,ci_cd,0.005846,0.1261
5b405f03,batch_analytics-002-6227,analytics,batch_analytics,us-west-2,16,0,2.766,sustainable,2025-01-04 03:38:00,2025-01-04 06:23:57.600000,batch_analytics,0.009371,1.7702
0536c543,batch_analytics-002-9811,eu-backend,batch_analytics,eu-west-1,16,0,2.785,sustainable,2025-01-04 07:39:00,2025-01-04 10:26:06.000000,batch_analytics,0.026493,2.0498
9c46b09e,batch_analytics-002-9295,eu-frontend,batch_analytics,eu-west-1,8,0,2.556,balanced,2025-01-04 03:50:00,2025-01-04 06:23:21.600000,batch_analytics,0.027126,0.9406
530a2a57,batch_analytics-002-6168,eu-frontend,batch_analytics,eu-west-1,32,0,1.566,sustainable,2025-01-03 07:10:00,2025-01-03 08:43:57.600000,batch_analytics,0.041122,2.3052
9fa49803,batch_analytics-002-4552,eu-frontend,batch_analytics,eu-west-1,8,0,1.847,sustainable,2025-01-04 08:35:00,2025-01-04 10:25:49.200000,batch_analytics,0.012304,0.6797
1ff005c5,batch_analytics-002-6061,eu-frontend,batch_analytics,eu-west-1,8,0,1.366,sustainable,2025-01-04 02:22:00,2025-01-04 03:43:57.600000,batch_analytics,0.010055,0.5027
c4999b02,batch_analytics-002-0283,frontend,batch_analytics,us-east-1,16,0,1.078,sustainable,2025-01-03 05:56:00,2025-01-03 07:00:40.800000,batch_analytics,0.031988,0.6899
dcbb62e8,batch_analytics-002-3082,eu-backend,batch_analytics,eu-west-1,16,0,1.515,sustainable,2025-01-04 02:37:00,2025-01-04 04:07:54.000000,batch_analytics,0.022304,1.115
8ad8cc01,batch_analytics-002-2388,ml-team,batch_analytics,us-west-2,16,0,0.683,sustainable,2025-01-04 03:46:00,2025-01-04 04:26:58.800000,batch_analytics,0.002314,0.4371
eedb03d9,model_training-002-0873,eu-backend,model_training,us-west-2,16,1,9.286,sustainable,2025-01-04 04:20:00,2025-01-04 13:37:09.600000,model_training,0.15138,12.9075
f73f4cb2,model_training-002-1902,mobile,model_training,us-west-2,8,1,8.073,sustainable,2025-01-04 04:41:00,2025-01-04 12:45:22.800000,model_training,0.117753,8.6381
0d8a1352,dev_test-002-3363,eu-backend,dev_test,eu-west-1,2,0,0.5,sustainable,2025-01-04 07:05:00,2025-01-04 07:35:00.000000,dev_test,0.000595,0.046
4cf1e639,dev_test-002-4043,eu-backend,dev_test,eu-west-1,2,0,3.686,sustainable,2025-01-04 07:32:00,2025-01-04 11:13:09.600000,dev_test,0.004383,0.3391
3a08e61d,dev_test-002-3130,eu-frontend,dev_test,eu-west-1,2,0,2.326,sustainable,2025-01-04 02:56:00,2025-01-04 05:15:33.600000,dev_test,0.004281,0.214
a528b503,dev_test-002-6496,mobile,dev_test,us-west-2,4,0,4.951,sustainable,2025-01-04 01:58:00,2025-01-04 06:55:03.600000,dev_test,0.004237,0.7922
1ef6fa10,dev_test-002-4767,frontend,dev_test,us-west-2,2,0,2.561,sustainable,2025-01-04 04:08:00,2025-01-04 06:41:39.600000,dev_test,0.001099,0.2049
7f4740a0,dev_test-002-9044,frontend,dev_test,us-west-2,2,0,5.646,sustainable,2025-01-04 04:42:00,2025-01-04 10:20:45.600000,dev_test,0.002422,0.4517
8cc819ad,dev_test-002-3788,backend-api,dev_test,us-west-2,4,0,1.449,sustainable,2025-01-04 04:34:00,2025-01-04 06:00:56.400000,dev_test,0.001243,0.2318
16b2261b,dev_test-002-6433,data-eng,dev_test,us-west-2,1,0,3.972,sustainable,2025-01-04 02:22:00,2025-01-04 06:20:19.200000,dev_test,0.000837,0.1589
a9fdf285,dev_test-002-7289,frontend,dev_test,us-west-2,2,0,1.861,sustainable,2025-01-04 04:28:00,2025-01-04 06:19:39.600000,dev_test,0.000798,0.1489
de13ff79,dev_test-002-8935,eu-frontend,dev_test,us-west-2,2,0,4.238,sustainable,2025-01-04 04:44:00,2025-01-04 08:58:16.800000,dev_test,0.001818,0.339
225de7b5,dev_test-002-7831,eu-backend,dev_test,eu-west-1,2,0,1.941,sustainable,2025-01-04 08:52:00,2025-01-04 10:48:27.600000,dev_test,0.003233,0.1786
9ff5f1eb,dev_test-002-6662,platform,dev_test,us-west-2,1,0,7.188,sustainable,2025-01-04 01:45:00,2025-01-04 08:56:16.800000,dev_test,0.001538,0.2875
0a0260e7,dev_test-002-2532,eu-backend,dev_test,eu-west-1,1,0,3.651,sustainable,2025-01-04 07:28:00,2025-01-04 11:07:03.600000,dev_test,0.002171,0.1679
99feb5e4,dev_test-002-9694,eu-backend,dev_test,eu-west-1,1,0,7.867,sustainable,2025-01-04 08:28:00,2025-01-04 16:20:01.200000,dev_test,0.006551,0.3619
c5c8f648,dev_test-002-0143,eu-backend,dev_test,us-west-2,2,0,5.54,sustainable,2025-01-04 01:37:00,2025-01-04 07:09:24.000000,dev_test,0.002371,0.4432
c1d4fb3f,dev_test-002-6785,frontend,dev_test,us-west-2,2,0,3.625,sustainable,2025-01-04 02:33:00,2025-01-04 06:10:30.000000,dev_test,0.001527,0.29
7ebb4eb8,dev_test-002-7212,devops,dev_test,us-west-2,1,0,5.534,sustainable,2025-01-04 02:35:00,2025-01-04 08:07:02.400000,dev_test,0.001166,0.2214
cba86f15,dev_test-002-5053,eu-frontend,dev_test,eu-west-1,2,0,2.422,sustainable,2025-01-04 08:50:00,2025-01-04 11:15:19.200000,dev_test,0.004034,0.2228
